d002.s000.t000;wall_street;n
;close;v
d002.s000.t001;momentum;n
;slow;v
d002.s000.t002;dollar;n
d002.s001.t000;new_york_stock_exchange;n
;close;v
;particular;a
d002.s001.t001;heading;n
d002.s001.t002;friday;n
d002.s001.t003;market;n
;tear;v
;better;r
;expect;v
d002.s001.t004;indicator;n
d002.s001.t005;united_states;n
d002.s001.t006;dollar;n
d002.s001.t007;dow_jones;n
;gain;v
d002.s001.t008;nasdaq;n
;drop;v
;accord;v
;final;a
d002.s002.t000;closing;n
d002.s002.t001;figure;n
;average;n
;rise;v
d002.s002.t002;point;n
d002.s002.t003;point;n
d002.s002.t004;nasdaq;n
d002.s002.t005;technology;n
d002.s002.t006;predominance;n
;fall;v
d002.s002.t007;point;n
d002.s002.t008;point;n
;standard;n
;advance;v
d002.s003.t000;point;n
d002.s003.t001;point;n
;frankly;r
d002.s004.t000;market;n
;calm;a
;observe;v
;mace;n
;asset;n
;management;n
;remain;v
d002.s005.t000;narrow_margin;n
d002.s005.t001;trading;n
d002.s005.t002;volume;n
;become;v
;weak;a
;think;v
;remain;v
d002.s005.t003;case;n
d002.s005.t004;end;n
d002.s005.t005;year;n
d002.s006.t000;trend;n
;support;v
d002.s006.t001;publication;n
;better;a
;expect;v
;economic;a
d002.s006.t002;indicator;n
;contribute;v
;improve;v
d002.s006.t003;market;n
d002.s006.t004;opinion;n
d002.s006.t005;relation;n
d002.s006.t006;robustness;n
;economic;a
d002.s006.t007;recovery;n
;summarise;v
d002.s006.t008;analyst;n
d002.s007.t000;united_states;n
d002.s007.t001;sale;n
;increase;v
d002.s007.t002;november;n
;second;a
d002.s007.t003;month;n
d002.s007.t004;row;n
;far;r
;predict;v
;moreover;r
d002.s008.t000;confidence;n
;american;a
d002.s008.t001;consumer;n
;clearly;r
;bounce;v
d002.s008.t002;december;n
;previous;a
d002.s008.t003;month;n
;accord;v
;preliminary;a
d002.s008.t004;estimate;n
;michigan;n
;university;n
d002.s008.t005;index;n
d002.s009.t000;index;n
;however;r
;slow;v
;renew;v
d002.s009.t001;rise;n
d002.s009.t002;dollar;n
;new;a
d002.s009.t003;high;n
d002.s009.t004;euro;n
;put;v
;downward;a
d002.s009.t005;pressure;n
d002.s009.t006;sector;n
;sensitive;a
;economic;a
d002.s009.t007;situation;n
;explain;v
;owen;n
;bank;n
d002.s010.t000;technology;n
d002.s010.t001;security;n
;thereby;r
;lose;v
d002.s010.t002;ground;n
;bond;n
;market;n
;fall;v
d002.s012.t000;treasury;n
d002.s012.t001;bond;n
d002.s012.t002;yield;n
;grow;v
d002.s012.t003;tuesday;n
d002.s012.t004;evening;n
d002.s012.t005;bond;n
d002.s012.t006;yield;n
;previous;a
d002.s012.t007;evening;n
