d005.s000.t000;appeal;n
;point;n
;twitter;n
d005.s001.t000;half_a_dozen;n
;typing;n
;away;r
d005.s001.t001;courtroom;n
d005.s001.t002;row;n
;minute;n
;minute;n
;send;v
d005.s002.t000;report;n
;gruesome;a
d005.s002.t001;testimony;n
;twitter;n
d005.s003.t000;end;n
d005.s003.t001;defense;n
;say;v
;twitter;n
d005.s003.t002;message;n
d005.s003.t003;trial;n
;deal;v
d005.s003.t004;rape;n
d005.s003.t005;child;n
;tie;v
d005.s003.t006;bed;n
d005.s003.t007;house;n
;set;v
d005.s004.t000;thursday;n
;widely;r
;follow;v
d005.s004.t001;trial;n
;convict;v
;kill;v
d005.s004.t002;member;n
d005.s004.t003;family;n
;set;v
;come;v
;official;a
d005.s004.t004;end;n
d005.s004.t005;judge;n
d005.s004.t006;imposition;n
;death;n
;sentence;n
;vote;v
d005.s004.t007;jury;n
d005.s005.t000;lawyer;n
;mr.;n
;already;r
;make;v
d005.s005.t001;court;n
d005.s005.t002;filing;n
;sketch;n
d005.s005.t003;appeal;n
d005.s005.t004;argument;n
;likely;a
;occupy;v
d005.s005.t005;court;n
d005.s005.t006;year;n
;provocative;a
;intense;a
d005.s006.t000;reporting;n
d005.s006.t001;trial;n
;include;v
;mainstream;n
d005.s006.t002;reporter;n
;extensive;a
d005.s006.t003;use;n
;twitter;n
;create;v
d005.s006.t004;circus;n
d005.s006.t005;atmosphere;n
;widespread;a
;instant;a
;saturation;n
;inflammatory;a
d005.s006.t006;detail;n
d005.s006.t007;jury;n
;improperly;r
;sway;v
;public;a
d005.s006.t008;passion;n
d005.s007.t000;claim;n
;force;v
d005.s007.t001;appeal;n
d005.s007.t002;judge;n
;grapple;v
d005.s007.t003;question;n
;new;a
;technology;n
;require;v
;new;a
d005.s007.t004;courtroom;n
d005.s007.t005;rule;n
;experience;v
d005.s008.t000;trial;n
;think;v
;real;a
d005.s008.t001;danger;n
d005.s008.t002;inclusion;n
;new;a
;technology;n
d005.s008.t003;courtroom;n
;affect;v
d005.s008.t004;individual;n
d005.s008.t005;right;n
;say;v
;mr.;n
;chief;a
d005.s008.t006;defense_lawyer;n
d005.s009.t000;trial_judge;n
;blue;n
d005.s009.t001;state;n
d005.s009.t002;superior_court;n
;tersely;r
;reject;v
d005.s009.t003;claim;n
d005.s009.t004;ruling;n
;last;a
d005.s009.t005;week;n
;say;v
d005.s009.t006;news_media;n
;carefully;r
;controlled;a
d005.s009.t007;evidence;n
d005.s009.t008;jury;n
;drive;v
d005.s009.t009;passion;n
;likely;a
d005.s010.t000;last_word;n
d005.s010.t001;issue;n
d005.s011.t000;decade;n
d005.s011.t001;appeals_court;n
;recognize;v
d005.s011.t002;coverage;n
;notorious;a
d005.s011.t003;case;n
;raise;v
d005.s011.t004;question;n
d005.s011.t005;trial;n
d005.s011.t006;fairness;n
d005.s012.t000;ruling;n
d005.s012.t001;united_states_supreme_court;n
;overturn;v
d005.s012.t002;conviction;n
d005.s012.t003;cleveland;n
d005.s012.t004;osteopath;n
;dr.;n
;sam;n
d005.s012.t005;murder;n
d005.s012.t006;wife;n
;say;v
d005.s012.t007;decision;n
;maxwell;n
d005.s012.t008;carnival;n
d005.s012.t009;atmosphere;n
d005.s012.t010;trial;n
d005.s012.t011;news_media;n
d005.s013.t000;crime;n
;believe;v
d005.s013.t001;inspiration;n
d005.s013.t002;television_show;n
d005.s013.t003;movie;n
;fugitive;n
d005.s014.t000;lawyer;n
;say;v
d005.s014.t001;appeals_court;n
;review;v
;mr.;n
d005.s014.t002;conviction;n
d005.s014.t003;half;n
d005.s014.t004;century;n
;later;r
;intrigue;v
d005.s014.t005;argument;n
;new;a
d005.s014.t006;rule;n
;necessary;a
;govern;v
d005.s014.t007;way;n
;communicate;v
d005.s014.t008;courtroom;n
d005.s014.t009;time;n
;dr.;n
d005.s014.t010;case;n
;general;a
d005.s015.t000;reason;n
d005.s015.t001;concern;n
d005.s015.t002;impact;n
;new;a
d005.s015.t003;trial;n
;say;v
;john;n
;stanford;n
;law;n
;school;n
d005.s015.t004;professor;n
;study;v
d005.s015.t005;connecticut;n
d005.s015.t006;death_penalty;n
;write;v
d005.s015.t007;report;n
;say;v
;arbitrarily;r
;enforce;v
d005.s016.t000;professor;n
;say;v
d005.s016.t001;appeal;n
d005.s016.t002;judge;n
;intrigue;v
d005.s016.t003;idea;n
;limit;v
;instant;a
d005.s016.t004;communication;n
d005.s016.t005;courtroom;n
;make;v
d005.s016.t006;trial;n
;twitter;n
d005.s017.t000;issue;n
;many;a
;outline;v
;mr.;n
d005.s017.t001;lawyer;n
;likely;a
;argue;v
d005.s017.t002;year;n
;delay;v
d005.s017.t003;execution;n
d005.s018.t000;defense_lawyer;n
;also;r
;claim;v
d005.s018.t001;example;n
;mr.;n
;prejudice;v
d005.s018.t002;judge;n
;blue;n
;decline;v
;allow;v
;test;v
;potential;a
d005.s018.t003;juror;n
d005.s018.t004;reaction;n
;show;v
;grisly;a
d005.s018.t005;photograph;n
;jury;n
;selection;n
d005.s019.t000;juror;n
;say;v
;horrify;v
d005.s019.t001;photograph;n
d005.s019.t002;victim;n
d005.s019.t003;daughter;n
d005.s020.t000;defense_lawyer;n
;say;v
;also;r
;challenge;v
d005.s020.t001;death_penalty;n
;argue;v
d005.s020.t002;judge;n
;wrongly;r
;remove;v
d005.s020.t003;juror;n
;critical;a
d005.s020.t004;prosecutor;n
;improperly;r
;add;v
d005.s020.t005;pressure;n
d005.s020.t006;verdict;n
;unusual;a
d005.s020.t007;decision;n
;direct;v
d005.s020.t008;jury;n
;deliberate;v
d005.s020.t009;weekend;n
d005.s021.t000;juror;n
;sequester;v
d005.s022.t000;argument;n
d005.s022.t001;effect;n
;intense;a
d005.s022.t002;coverage;n
d005.s022.t003;trial;n
;draw;v
d005.s022.t004;interest;n
;note;v
d005.s023.t000;challenge;n
d005.s023.t001;verdict;n
;file;v
;last;a
d005.s023.t002;month;n
d005.s023.t003;case;n
;dominate;v
d005.s023.t004;news;n
d005.s023.t005;connecticut;n
;discuss;v
d005.s023.t006;election;n
d005.s023.t007;campaign;n
d005.s023.t008;candidate;n
;governor;n
d005.s023.t009;united_states_senate;n
;argue;v
d005.s024.t000;news_media;n
;continually;r
;fan;v
;flame;n
d005.s024.t001;emotion;n
d005.s024.t002;case;n
;daily;a
d005.s025.t000;crush;n
;tweet;n
d005.s025.t001;camera;n
d005.s025.t002;reporter;n
d005.s025.t003;courthouse;n
d005.s025.t004;lawyer;n
;write;v
;unlike;a
;ever;r
;see;v
d005.s025.t005;new_haven;n
;maybe;r
;statewide;a
d005.s026.t000;focus;n
;twitter;n
d005.s026.t001;coverage;n
;controversial;a
d005.s027.t000;interview;n
d005.s027.t001;journalist;n
;say;v
d005.s027.t002;claim;n
;instant;a
d005.s027.t003;news;n
;incendiary;a
d005.s027.t004;report;n
;deliver;v
;slowly;r
;luddite;n
d005.s027.t005;view;n
;make;v
;poor;a
d005.s027.t006;court;n
d005.s027.t007;policy;n
;govern;v
d005.s027.t008;coverage;n
;future;a
d005.s027.t009;trial;n
d005.s028.t000;lawyer;n
;say;v
d005.s028.t001;appeals_court;n
;often;r
;attract;v
d005.s028.t002;argument;n
;social;a
;technological;a
d005.s028.t003;change;n
;require;v
d005.s028.t004;adaptation;n
d005.s028.t005;court;n
;mr.;n
d005.s029.t000;lawyer;n
;press;v
d005.s029.t001;claim;n
d005.s030.t000;filing;n
;refer;v
d005.s030.t001;supreme_court;n
d005.s030.t002;decision;n
;overturn;v
;dr.;n
d005.s030.t003;conviction;n
d005.s030.t004;trial;n
d005.s030.t005;coverage;n
;make;v
;clear;a
;claim;v
;new;a
;require;v
;new;a
d005.s030.t006;rule;n
d005.s031.t000;case;n
;write;v
;represent;v
;maxwell;n
;21st;a
d005.s031.t001;century;n
