d007.s000.t000;microbe;n
;raise;v
d007.s000.t001;possibility;n
;new;a
d007.s000.t002;type;n
;life;n
;earth;n
;elsewhere;r
d007.s001.t000;discovery;n
;strange;a
d007.s001.t001;bacterium;n
;use;v
d007.s001.t002;arsenic;n
d007.s001.t003;nutrient;n
;widen;v
d007.s001.t004;scope;n
;find;v
;new;a
d007.s001.t005;form;n
;life;n
;earth;n
;possibly;r
d007.s002.t000;researcher;n
;discover;v
;unusual;a
d007.s002.t001;bacterium;n
d007.s002.t002;earth;n
;say;v
;show;v
d007.s002.t003;life;n
d007.s002.t004;possibility;n
;major;a
d007.s002.t005;element;n
;consider;v
;essential;a
d007.s003.t000;organism;n
;dual;a
d007.s003.t001;capability;n
;grow;v
d007.s004.t000;phosphorus;n
d007.s004.t001;arsenic;n
;make;v
;peculiar;a
;fall;v
;short;a
d007.s005.t000;form;n
;truly;r
;alien;a
d007.s005.t001;life;n
;comment;v
;paul;n
;davy;n
;arizona;n
;state;n
;university;n
d007.s005.t002;report;n
;appear;v
d007.s005.t003;thursday;n
;online;a
d007.s005.t004;edition;n
d007.s005.t005;journal;n
;science;n
;major;a
d007.s006.t000;element;n
;long;r
;consider;v
;essential;a
d007.s006.t001;life;n
d007.s006.t002;carbon;n
d007.s006.t003;hydrogen;n
d007.s006.t004;nitrogen;n
d007.s006.t005;oxygen;n
d007.s006.t006;phosphorus;n
d007.s006.t007;sulfur;n
d007.s007.t000;researcher;n
;find;v
d007.s007.t001;bacterium;n
;discover;v
;mono;n
;lake;n
d007.s007.t002;calif.;n
;able;a
;continue;v
;grow;v
;substitute;v
d007.s007.t003;arsenic;n
d007.s007.t004;phosphorus;n
;make;v
;wonder;v
;possible;a
;say;v
;arizona;n
;state;n
;university;n
d007.s008.t000;report;n
d007.s009.t000;find;n
;important;a
d007.s009.t001;search;n
d007.s009.t002;life;n
d007.s009.t003;earth;n
d007.s009.t004;researcher;n
;need;v
;able;a
;recognize;v
d007.s009.t005;life;n
;know;v
d007.s009.t006;life;n
;look;v
;say;v
d007.s010.t000;study;n
;focus;v
d007.s010.t001;microbe;n
;find;v
d007.s010.t002;earth;n
;however;r
d007.s011.t000;announcement;n
d007.s011.t001;news_conference;n
;discuss;v
;disclose;v
d007.s011.t002;detail;n
d007.s011.t003;find;n
;generate;v
;widespread;a
d007.s011.t004;speculation;n
d007.s011.t005;internet;n
d007.s011.t006;report;n
;disclose;v
d007.s011.t007;discovery;n
;extraterrestrial;a
;life;n
d007.s013.t000;discovery;n
;show;v
;planetary;a
d007.s013.t001;environment;n
d007.s013.t002;organism;n
;able;a
;use;v
d007.s013.t003;element;n
;drive;v
d007.s013.t004;biochemistry;n
;standard;a
d007.s013.t005;set;n
d007.s013.t006;element;n
;think;v
;absolutely;r
;necessary;a
d007.s013.t007;life;n
;fixed;a
;comment;v
d007.s013.t008;professor;n
d007.s013.t009;space;n
d007.s013.t010;science;n
;research;n
;institute;n
d007.s013.t011;open_university;n
;milton;n
d007.s013.t012;united_kingdom;n
d007.s014.t000;part;n
d007.s014.t001;research;n
d007.s014.t002;team;n
d007.s015.t000;work;n
;novel;a
;show;v
d007.s015.t001;substitution;n
d007.s015.t002;element;n
;fundamental;a
d007.s015.t003;biochemistry;n
;biochemical;a
d007.s015.t004;structure;n
;add;v
;chance;n
d007.s016.t000;discovery;n
d007.s017.t000;nasa;n
d007.s017.t001;astrobiology;n
d007.s017.t002;institute;n
;lead;v
d007.s017.t003;study;n
;target;v
;mono;n
;lake;n
;high;a
d007.s017.t004;arsenic;n
d007.s017.t005;level;n
d007.s018.t000;arsenic;n
d007.s018.t001;phosphorus;n
;chemically;r
;similar;a
;speculate;v
d007.s018.t002;microbe;n
;expose;v
;able;a
;substitute;v
d007.s019.t000;arsenic;n
;toxic;a
;mainly;r
d007.s019.t001;chemical;n
d007.s019.t002;behavior;n
;similar;a
d007.s019.t003;phosphorus;n
d007.s020.t000;result;n
d007.s020.t001;organism;n
d007.s020.t002;hard_time;n
;tell;v
d007.s020.t003;element;n
;apart;r
d007.s021.t000;arsenic;n
;different;a
;enough;r
;work;v
;well;r
d007.s021.t001;phosphorus;n
;get;v
;sort;n
;gum;n
;work;n
;biochemical;a
d007.s021.t002;machinery;n
;explain;v
d007.s022.t000;researcher;n
;collect;v
d007.s022.t001;bacterium;n
;know;v
;expose;v
;increase;v
d007.s022.t002;concentration;n
d007.s022.t003;arsenic;n
;able;a
;adapt;v
;grow;v
d007.s023.t000;microbe;n
;grow;v
;better;r
d007.s023.t001;phosphorus;n
;show;v
;live;v
d007.s023.t002;arsenic;n
;instead;r
;raise;v
d007.s023.t003;possibility;n
d007.s023.t004;life_form;n
;use;v
d007.s023.t005;arsenic;n
;occur;v
;naturally;r
;elsewhere;r
d007.s023.t006;earth;n
d007.s023.t007;planet;n
d007.s023.t008;moon;n
d007.s023.t009;arsenic;n
;common;a
;foster;n
d007.s024.t000;assistant_professor;n
d007.s024.t001;microbiology;n
;university;n
;florida;n
;say;v
d007.s024.t002;idea;n
d007.s024.t003;arsenic;n
;substitute;v
d007.s024.t004;phosphorus;n
;new;a
;never;r
d007.s024.t005;example;n
;show;v
;work;v
d007.s025.t000;arsenic;n
;common;a
;early;a
d007.s025.t001;time;n
d007.s025.t002;earth;n
;say;v
d007.s025.t003;researcher;n
;speculate;v
;early;a
d007.s025.t004;life_form;n
;use;v
;suggest;v
d007.s026.t000;way;n
;form;v
d007.s026.t001;life;n
d007.s026.t002;life;n
;form;v
;early;a
d007.s026.t003;earth;n
;say;v
;foster;n
d007.s026.t004;part;n
d007.s026.t005;research;n
d007.s026.t006;team;n
d007.s027.t000;research;n
;support;v
d007.s027.t001;nasa;n
d007.s027.t002;department_of_energy;n
d007.s027.t003;national_institutes_of_health;n
