d010.s000.t000;familiarity;n
;spanish;n
;higher;a
d010.s001.t000;player;n
;call;v
d010.s001.t001;spain;n
;pass;v
;international;a
d010.s001.t002;game;n
d010.s002.t000;side;n
d010.s002.t001;costa_rica;n
;call;v
d010.s002.t002;player;n
;reach;v
d010.s002.t003;game;n
;minor;a
d010.s003.t000;contrast;n
d010.s003.t001;costa_rica;n
;compare;v
d010.s003.t002;player;n
;call;v
d010.s003.t003;country;n
;friendly;a
d010.s003.t004;game;n
d010.s003.t005;today;n
;pm;n
;national;n
;stadium;n
d010.s003.t006;san_jose;n
d010.s004.t000;europe;n
;world;n
;champion;n
d010.s004.t001;number_one;n
;monthly;a
d010.s004.t002;top;n
;long;a
d010.s004.t003;record;n
;class;n
d010.s004.t004;selection;n
;tricolor;n
;defender;n
;michael;n
;international;a
d010.s004.t005;game;n
d010.s005.t000;number;n
;reach;v
d010.s005.t001;friday;n
d010.s005.t002;game;n
d010.s005.t003;panama;n
;rommel;n
;spanish;a
d010.s006.t000;football_player;n
;play;v
d010.s006.t001;league;n
;powerful;a
d010.s006.t002;club;n
;premier;n
;league;n
d010.s006.t003;england;n
d010.s006.t004;year;n
;active;a
d010.s006.t005;league;n
;local;a
d010.s006.t006;cup;n
d010.s006.t007;competition;n
;high-level;a
d010.s006.t008;shock;n
;european;n
;cup;n
;european;n
;champion;n
;league;n
;add;v
;spanish;a
;fury;n
d010.s007.t000;experience;n
;complicated;a
;qualification;n
;euro;n
;cup;n
d010.s007.t001;world_cup;n
d010.s008.t000;player;n
;however;r
;limited;a
;international;a
d010.s008.t001;experience;n
d010.s008.t002;area;n
;consider;v
;lowest;a
d010.s008.t003;level;n
;see;v
d010.s009.t000;peak;n
;spanish;a
d010.s009.t001;selection;n
d010.s009.t002;goalkeeper;n
;last;a
d010.s009.t003;saturday;n
d010.s009.t004;england;n
d010.s009.t005;game;n
;lose;v
d010.s009.t006;london;n
;equal;v
d010.s009.t007;record;n
d010.s009.t008;goalkeeper;n
;international;a
d010.s009.t009;match;n
;play;v
d010.s010.t000;today;n
;tricolor;n
;impose;v
;new;a
d010.s010.t001;record;n
;international;a
d010.s010.t002;match;n
;spain;n
d010.s011.t000;player;n
;barcelona;n
d010.s011.t001;match;n
;recognize;v
;last;a
d010.s012.t000;week;n
;together;r
d010.s012.t001;player;n
d010.s012.t002;team;n
d010.s012.t003;match;n
d010.s012.t004;striker;n
;almost;r
;centennial;a
d010.s013.t000;number;n
d010.s013.t001;game;n
;alonso;n
;follow;v
;david;n
;villa;n
;david;n
;silva;n
d010.s015.t000;side;n
;close;r
;michael;n
;junior;n
;diaz;n
d010.s015.t001;match;n
d010.s015.t002;striker;n
;bryan;n
;exceed;v
d010.s016.t000;game;n
;michael;n
;least;a
d010.s018.t000;match;n
d010.s018.t001;spain;n
;santiago;n
;national;a
d010.s019.t000;side;n
;less;a
d010.s019.t001;presence;n
;miller;n
;park;n
;gabriel;n
d010.s020.t000;rest;n
;come;v
d010.s021.t000;game;n
d010.s021.t001;costa_rica;n
;victor;n
;bolivar;n
;nelson;n
;debut;v
;yet;r
;lead;v
d010.s022.t000;scorer;n
;spain;n
;david;n
;villa;n
d010.s022.t001;goal;n
;follow;v
;costa;n
;bryan;n
;register;v
d010.s023.t000;point;n
;park;n
