d000.s000.t000;group;n
;draft;n
d000.s000.t001;plan;n
;reduce;v
d000.s000.t002;emission;n
d000.s001.t000;climate;n
d000.s001.t001;conference;n
;characterize;v
;far;r
;unruly;a
d000.s001.t002;posturing;n
;mutual;a
d000.s001.t003;recrimination;n
;gain;v
;renew;v
d000.s001.t004;focus;n
d000.s001.t005;friday;n
d000.s001.t006;release;n
d000.s001.t007;document;n
;outline;v
;ambitious;a
d000.s001.t008;reduction;n
;next;a
d000.s001.t009;year;n
;industrialize;v
;nation;n
;shoulder;v
d000.s001.t010;burden;n
;near;a
d000.s001.t011;term;n
d000.s002.t000;text;n
;provide;v
d000.s002.t001;basis;n
;final;a
;political;a
d000.s002.t002;deal;n
;regulate;v
d000.s002.t003;greenhouse_gas;n
;highlight;v
;remain;v
d000.s002.t004;obstacle;n
;much;r
;illuminate;v
d000.s002.t005;path;n
;forward;r
;see;v
;important;a
d000.s003.t000;advance;n
d000.s003.t001;negotiation;n
;run;v
d000.s003.t002;time;n
d000.s003.t003;world;n
d000.s003.t004;leader;n
;arrive;v
d000.s003.t005;copenhagen;n
;next;a
d000.s003.t006;week;n
;forge;v
d000.s004.t000;working_group;n
d000.s004.t001;text;n
;silent;a
;much;a
d000.s004.t002;money;n
;rich;a
d000.s004.t003;country;n
;give;v
;poor;a
d000.s004.t004;one;n
;cope;v
d000.s004.t005;global_warming;n
;short;a
;long;a
d000.s004.t006;term;n
;provide;v
d000.s005.t000;range;n
d000.s005.t001;option;n
;key;a
d000.s005.t002;question;n
;include;v
;developed;a
;major;a
;emerge;v
;economy;n
;cut;v
;carbon;n
;output;n
d000.s005.t003;upper_limit;n
;global;a
d000.s005.t004;temperature;n
d000.s005.t005;rise;n
;willing;a
;tolerate;v
;give;v
d000.s006.t000;lot;n
d000.s006.t001;flexibility;n
d000.s006.t002;process;n
;say;v
;john;n
;senior;a
d000.s006.t003;washington;n
d000.s006.t004;representative;n
;sierra;n
;club;n
;michael;n
;draft;v
d000.s007.t000;document;n
;boil;v
d000.s007.t001;negotiation;n
d000.s007.t002;text;n
;focus;v
;top;a
d000.s007.t003;climate;n
d000.s007.t004;official;n
;boer;n
;describe;v
;big;a
d000.s007.t005;picture;n
;show;v
d000.s008.t000;outline;n
;possible;a
d000.s008.t001;deal;n
;industrial;a
;nation;n
;collectively;r
;cut;v
d000.s008.t002;emission;n
d000.s008.t003;percent;n
;compare;v
d000.s008.t004;level;n
;major;a
d000.s008.t005;developing_country;n
;reduce;v
d000.s008.t006;period;n
d000.s008.t007;percent;n
;together;r
d000.s009.t000;country;n
;cut;v
d000.s009.t001;emission;n
d000.s009.t002;percent;n
d000.s010.t000;european_union;n
;give;v
d000.s010.t001;talk;n
d000.s010.t002;boost;n
;well;r
d000.s010.t003;friday;n
;pledge;v
;provide;v
d000.s010.t004;year;n
;next;a
d000.s010.t005;year;n
;help;v
d000.s010.t006;country;n
;adapt;v
d000.s010.t007;impact;n
d000.s010.t008;climate_change;n
;cope;v
d000.s010.t009;flood;n
d000.s010.t010;drought;n
;avoid;v
d000.s010.t011;deforestation;n
;still;r
d000.s011.t000;friday;n
;feature;v
d000.s011.t001;sort;n
;verbal;a
;firework;n
;dominate;v
d000.s011.t002;talk;n
;past;a
d000.s011.t003;week;n
d000.s012.t000;u.s.;n
;special;a
d000.s012.t001;climate;n
d000.s012.t002;envoy;n
;todd;n
;stern;n
;reject;v
d000.s012.t003;language;n
;require;v
;binding;n
d000.s012.t004;cut;n
d000.s012.t005;emission;n
;industrialized;a
;country;n
;compare;v
;voluntary;a
d000.s012.t006;one;n
;major;a
;emerge;v
;economy;n
;fund;v
;developed;a
;world;n
d000.s013.t000;move;n
;signal;v
;administration;n
;take;v
d000.s013.t001;hard_line;n
d000.s013.t002;china;n
d000.s013.t003;bush_administration;n
d000.s013.t004;official;n
d000.s013.t005;year;n
;ago;r
d000.s014.t000;united_states;n
;go;v
d000.s014.t001;deal;n
;major;a
d000.s014.t002;developing_country;n
;step;v
;take;v
d000.s014.t003;action;n
;say;v
;stern;n
;also;r
