d002.s000.t000;foundation;n
d002.s000.t001;recently;r
d002.s000.t002;involve;v
d002.s000.t003;organise;v
d002.s000.t004;conference;n
d002.s000.t005;deal;v
d002.s000.t006;critical;a
d002.s000.t007;challenge;n
d002.s001.t000;participant;n
d002.s001.t001;main;a
d002.s001.t002;interest_group;n
d002.s001.t003;attend;v
d002.s001.t004;debate;v
d002.s001.t005;issue;n
d002.s001.t006;role;n
d002.s001.t007;key;a
d002.s001.t008;actor;n
d002.s001.t009;include;v
d002.s001.t010;public;a
d002.s001.t011;authority;n
d002.s001.t012;social;a
;partner;n
d002.s001.t013;voluntary;a
d002.s001.t014;community;n
d002.s001.t015;organisation;n
d002.s001.t016;as_well;r
d002.s001.t017;service;n
d002.s001.t018;user;n
d002.s002.t000;relatively;r
d002.s002.t001;few;a
d002.s002.t002;case;n
d002.s002.t003;report;v
d002.s002.t004;attempt;n
d002.s002.t005;involve;v
d002.s002.t006;user;n
d002.s002.t007;service;n
d002.s002.t008;planning;n
d002.s002.t009;involvement;n
d002.s002.t010;service;n
d002.s002.t011;provision;n
d002.s002.t012;find;v
d002.s002.t013;more;r
d002.s002.t014;common;a
d002.s003.t000;note;n
d002.s003.t001;also;r
;take;v
d002.s003.t002;variety;n
d002.s003.t003;different;a
d002.s003.t004;role;n
d002.s003.t005;play;v
d002.s003.t006;public;a
d002.s003.t007;welfare;n
d002.s004.t000;foundation;n
;organise;v
;together;r
d002.s004.t001;european;a
d002.s004.t002;commission;n
d002.s004.t003;spanish;a
d002.s004.t004;ministry;n
d002.s004.t005;social;a
d002.s004.t006;affairs;n
d002.s004.t007;regional;a
d002.s004.t008;government;n
d002.s004.t009;european;a
d002.s004.t010;conference;n
d002.s004.t011;social;a
d002.s004.t012;exclusion;n
d002.s004.t013;major;a
d002.s004.t014;challenge;n
d002.s004.t015;public;a
d002.s004.t016;welfare;n
d002.s004.t017;service;n
d002.s005.t000;foundation;n
d002.s005.t001;recently;r
d002.s005.t002;publish;v
d002.s005.t003;comparative;a
d002.s005.t004;study;n
d002.s005.t005;part;n
d002.s005.t006;project;n
d002.s005.t007;assess;v
d002.s005.t008;extent;n
d002.s005.t009;direct;a
d002.s005.t010;participation;n
d002.s005.t011;humanise;v
d002.s005.t012;work;n
d002.s005.t013;increase;v
d002.s005.t014;profitability;n
d002.s006.t000;study;n
d002.s006.t001;base;v
d002.s006.t002;personal;a
d002.s006.t003;interview;n
d002.s006.t004;senior;a
d002.s006.t005;official;n
d002.s006.t006;social;a
;partner;n
d002.s006.t007;representative;n
d002.s006.t008;national;a
d002.s006.t009;level;n
;peak;n
d002.s006.t010;organisation;n
d002.s006.t011;fifteen;a
d002.s006.t012;european;a
d002.s006.t013;country;n
d002.s007.t000;important;a
d002.s007.t001;industrial;a
d002.s007.t002;sector;n
d002.s007.t003;metal;n
d002.s007.t004;industry;n
d002.s007.t005;banking;n
d002.s007.t006;sector;n
d002.s007.t007;also;r
d002.s007.t008;include;v
;key;n
d002.s008.t000;speaker;n
d002.s008.t001;social;a
d002.s008.t002;exclusion;n
d002.s008.t003;conference;n
d002.s008.t004;left;n
d002.s008.t005;right;n
d002.s008.t006;employment;n
d002.s008.t007;industrial;a
d002.s008.t008;relations;n
d002.s008.t009;social_affair;n
d002.s008.t010;directorate;n
d002.s008.t011;european;a
d002.s008.t012;commission;n
d002.s008.t013;high;a
;degree;n
d002.s008.t014;committee;n
;region;n
d002.s008.t015;member;n
d002.s008.t016;european;a
d002.s008.t017;parliament;n
d002.s008.t018;vice_president;n
d002.s008.t019;european;a
d002.s008.t020;parliament;n
;john;n
;carroll;n
d002.s008.t021;economic;a
d002.s008.t022;social;a
d002.s008.t023;committee;n
d002.s009.t000;case_study;n
d002.s009.t001;national;a
d002.s009.t002;report;n
d002.s009.t003;contain;v
