d000.s000.t000;document;n
d000.s000.t001;summary;n
d000.s000.t002;european;a
d000.s000.t003;public;a
d000.s000.t004;assessment;n
d000.s000.t005;report;n
d000.s001.t000;explain;v
d000.s001.t001;committee;n
d000.s001.t002;medicinal;a
d000.s001.t003;product;n
d000.s001.t004;human;a
d000.s001.t005;use;n
d000.s001.t006;assess;v
d000.s001.t007;study;n
d000.s001.t008;perform;v
d000.s001.t009;reach;v
d000.s001.t010;recommendation;n
d000.s001.t011;use;v
d000.s001.t012;medicine;n
d000.s002.t000;need;v
d000.s002.t001;more;a
d000.s002.t002;information;n
d000.s002.t003;medical;a
d000.s002.t004;condition;n
d000.s002.t005;treatment;n
d000.s002.t006;read;v
d000.s002.t007;package;n
d000.s002.t008;leaflet;n
d000.s002.t009;also;r
d000.s002.t010;part;n
d000.s002.t011;contact;v
d000.s002.t012;doctor;n
d000.s002.t013;pharmacist;n
d000.s003.t000;want;v
d000.s003.t001;more;a
d000.s003.t002;information;n
d000.s003.t003;basis;n
d000.s003.t004;recommendation;n
d000.s003.t005;read;v
d000.s003.t006;scientific;a
d000.s003.t007;discussion;n
d000.s003.t008;also;r
d000.s003.t009;part;n
d000.s005.t000;powder;n
d000.s005.t001;make_up;v
d000.s005.t002;solution;n
d000.s005.t003;infusion;n
d000.s005.t004;drip;v
d000.s005.t005;vein;n
d000.s006.t000;contain;v
d000.s006.t001;active;a
d000.s006.t002;substance;n
d000.s007.t000;use;v
d000.s008.t000;use;v
d000.s008.t001;treat;v
d000.s008.t002;type;n
d000.s008.t003;cancer;n
d000.s008.t004;pleural;a
d000.s008.t005;mesothelioma;n
d000.s008.t006;cancer;n
d000.s008.t007;lining;n
d000.s008.t008;lung;n
d000.s008.t009;usually;r
d000.s008.t010;cause;v
d000.s008.t011;exposure;n
d000.s008.t012;asbestos;n
d000.s009.t000;use;v
d000.s009.t001;together_with;r
d000.s009.t002;anticancer;a
d000.s009.t003;medicine;n
d000.s009.t004;cancer;n
d000.s009.t005;remove;v
d000.s009.t006;surgery;n
d000.s009.t007;alone;a
d000.s009.t008;malignant;a
d000.s009.t009;spread;v
d000.s009.t010;likely;a
d000.s009.t011;spread;v
d000.s009.t012;easily;r
d000.s009.t013;other;a
d000.s009.t014;part;n
d000.s009.t015;body;n
d000.s009.t016;patient;n
d000.s009.t017;not;r
d000.s009.t018;receive;v
d000.s009.t019;chemotherapy;n
d000.s009.t020;medicine;n
d000.s009.t021;cancer;n
d000.s009.t022;advanced;a
d000.s009.t023;metastatic;a
d000.s009.t024;cell;n
d000.s009.t025;lung_cancer;n
d000.s009.t026;not;r
d000.s009.t027;affect;v
d000.s009.t028;squamous_cell;n
d000.s010.t000;use;v
d000.s010.t001;combination;n
d000.s010.t002;patient;n
d000.s010.t003;not;r
d000.s010.t004;treat;v
d000.s010.t005;patient;n
d000.s010.t006;receive;v
d000.s010.t007;type;n
d000.s010.t008;chemotherapy;n
d000.s010.t009;past;n
d000.s011.t000;medicine;n
d000.s011.t001;only;r
d000.s011.t002;obtain;v
d000.s011.t003;prescription;n
d000.s012.t000;use;v
d000.s013.t000;only;r
d000.s013.t001;give;v
d000.s013.t002;supervision;n
d000.s013.t003;doctor;n
;qualify;v
d000.s013.t004;use;n
d000.s013.t005;anticancer;a
