d003.s000.t000;document;n
d003.s000.t001;summary;n
d003.s000.t002;european;a
d003.s000.t003;public;a
d003.s000.t004;assessment;n
d003.s000.t005;report;n
d003.s001.t000;explain;v
d003.s001.t001;committee;n
d003.s001.t002;medicinal;a
d003.s001.t003;product;n
d003.s001.t004;veterinary;n
d003.s001.t005;use;n
d003.s001.t006;assess;v
d003.s001.t007;study;n
d003.s001.t008;perform;v
d003.s001.t009;reach;v
d003.s001.t010;recommendation;n
d003.s001.t011;use;v
d003.s001.t012;medicine;n
d003.s003.t000;contain;v
d003.s003.t001;active;a
d003.s003.t002;substance;n
d003.s003.t003;available;a
d003.s003.t004;tablet;n
d003.s003.t005;solution;n
d003.s003.t006;injection;n
d003.s004.t000;tablet;n
d003.s004.t001;have;v
d003.s004.t002;score;n
d003.s004.t003;line;n
d003.s004.t004;side;n
d003.s004.t005;so;r
d003.s004.t006;halve;v
d003.s005.t000;tablet;n
d003.s005.t001;mark;v
d003.s005.t002;logo;n
d003.s005.t003;side;n
d003.s005.t004;letter;n
d003.s005.t005;quantity;n
d003.s005.t006;other;a
d003.s005.t007;side;n
d003.s006.t000;use;v
d003.s007.t000;antiemetic;n
d003.s007.t001;mean;v
d003.s007.t002;stop;v
d003.s007.t003;vomit;v
d003.s008.t000;use;v
d003.s008.t001;dog;n
d003.s008.t002;prevent;v
d003.s008.t003;vomit;v
d003.s008.t004;vomit;v
d003.s008.t005;cause;v
d003.s008.t006;chemotherapy;n
d003.s008.t007;medicine;n
d003.s008.t008;use;v
d003.s008.t009;treatment;n
d003.s008.t010;cancer;n
d003.s008.t011;know;v
d003.s008.t012;cause;v
d003.s008.t013;vomit;v
d003.s009.t000;combination;n
d003.s009.t001;supportive;a
d003.s009.t002;measure;n
d003.s009.t003;other;a
d003.s009.t004;veterinary;a
d003.s009.t005;treatment;n
d003.s009.t006;special;a
d003.s009.t007;diet;n
d003.s009.t008;also;r
d003.s009.t009;use;v
d003.s009.t010;treatment;n
d003.s009.t011;vomiting;n
d003.s009.t012;injection;n
d003.s009.t013;injection;n
d003.s009.t014;follow;v
d003.s009.t015;tablet;n
d003.s010.t000;purpose;n
d003.s010.t001;give;v
d003.s010.t002;day;n
;work;v
d003.s012.t000;block;v
d003.s012.t001;receptor;n
d003.s012.t002;act;v
d003.s012.t003;central_nervous_system;n
d003.s013.t000;study;v
d003.s014.t000;large_number;n
d003.s014.t001;study;n
d003.s014.t002;carry_out;v
d003.s014.t003;laboratory;n
d003.s014.t004;dog;n
;animal;n
d003.s014.t005;patient;n
d003.s014.t006;veterinary;a
d003.s014.t007;several;a
d003.s014.t008;european_country;n
;usa;n
d003.s015.t000;benefit;n
d003.s015.t001;show;v
d003.s015.t002;study;n
d003.s016.t000;result;n
d003.s016.t001;study;n
d003.s016.t002;show;v
d003.s016.t003;more;r
d003.s016.t004;effective;a
d003.s016.t005;placebo;n
d003.s016.t006;less;a
d003.s016.t007;vomiting;n
d003.s016.t008;see;v
d003.s016.t009;dog;n
d003.s016.t010;receive;v
d003.s016.t011;medicine;n
d003.s016.t012;dog;n
d003.s016.t013;receive;v
d003.s016.t014;placebo;n
d003.s016.t015;treatment;n
d003.s016.t016;prevention;n
d003.s016.t017;vomiting;n
d003.s017.t000;treatment;n
d003.s017.t001;vomiting;n
d003.s017.t002;dog;n
d003.s017.t003;start;v
d003.s017.t004;injection;n
d003.s017.t005;vomiting;n
d003.s017.t006;animal;n
d003.s017.t007;not;r
d003.s017.t008;able;a
;keep;v
d003.s017.t009;tablet;n
;throw;v
d003.s017.t010;intact;a
d003.s017.t011;tablet;n
d003.s017.t012;again;r
d003.s018.t000;follow-up;n
d003.s018.t001;treatment;n
;animal;n
d003.s018.t002;owner;n
d003.s018.t003;administer;v
d003.s018.t004;tablet;n
d003.s018.t005;dog;n
d003.s019.t000;also;r
d003.s019.t001;treatment;n
d003.s019.t002;vomiting;n
d003.s019.t003;only;r
d003.s019.t004;together_with;r
d003.s019.t005;other;a
d003.s019.t006;supportive;a
d003.s019.t007;measure;n
d003.s019.t008;other;a
d003.s019.t009;veterinary;a
d003.s019.t010;therapy;n
d003.s019.t011;address;v
d003.s019.t012;underlie;v
d003.s019.t013;cause;n
d003.s019.t014;vomiting;n
d003.s020.t000;risk;n
d003.s020.t001;associate;v
d003.s021.t000;generally;r
d003.s021.t001;well;r
d003.s021.t002;tolerate;v
d003.s021.t003;administer;v
d003.s021.t004;daily;r
d003.s021.t005;dosage;n
d003.s021.t006;time;n
d003.s021.t007;recommend;v
d003.s021.t008;dose;n
d003.s021.t009;extended;a
d003.s021.t010;period_of_time;n
d003.s021.t011;time;n
;recommend;v
d003.s021.t012;maximum;a
d003.s021.t013;duration;n
d003.s021.t014;treatment;n
d003.s022.t000;precaution;n
d003.s022.t001;person;n
d003.s022.t002;give;v
d003.s022.t003;medicine;n
d003.s022.t004;come_into;v
d003.s022.t005;contact;n
d003.s022.t006;animal;n
d003.s023.t000;not;r
d003.s023.t001;represent;v
d003.s023.t002;particular;a
d003.s023.t003;risk;n
d003.s023.t004;people;n
