d001.s000.t000;mathematical;a
;calculator;n
d001.s000.t001;base;v
;content;n
d001.s000.t002;markup;n
;language;n
d001.s001.t000;nowadays;r
d001.s001.t001;capable;a
d001.s001.t002;make;v
d001.s001.t003;simple;a
d001.s001.t004;operation;n
d001.s001.t005;arithmetic;a
;logical;a
d001.s001.t006;3d;n
d001.s001.t007;graph;n
d001.s002.t000;actually;r
d001.s002.t001;not;r
d001.s002.t002;necessary;a
d001.s002.t003;know;v
d001.s002.t004;use;v
d001.s003.t000;base;v
d001.s003.t001;graph;n
;calculator;n
d001.s004.t000;initially;r
d001.s004.t001;orient;v
d001.s004.t002;now;r
d001.s004.t003;use;v
d001.s004.t004;little;a
d001.s004.t005;mathematical;a
d001.s004.t006;knowledge;n
d001.s005.t000;here;r
d001.s005.t001;main;a
d001.s005.t002;window;n
d001.s006.t000;main;a
d001.s006.t001;window;n
d001.s007.t000;main;a
d001.s007.t001;window;n
d001.s007.t002;consist;v
d001.s007.t003;console;n
;tab;n
d001.s007.t004;graph;n
;tab;n
d001.s007.t005;3d;n
d001.s007.t006;graph;n
;tab;n
d001.s007.t007;dictionary;n
;tab;n
d001.s008.t000;below;r
;tab;n
d001.s008.t001;find;v
d001.s008.t002;input;n
d001.s008.t003;field;n
d001.s008.t004;type;v
d001.s008.t005;function;n
d001.s008.t006;do;v
d001.s008.t007;calculation;n
d001.s009.t000;want;v
d001.s009.t001;understand;v
d001.s009.t002;work;v
d001.s009.t003;best;a
d001.s009.t004;thing;n
d001.s009.t005;do;v
d001.s009.t006;realize;v
d001.s009.t007;input;n
d001.s009.t008;convert;v
d001.s009.t009;not;r
d001.s009.t010;necessary;a
d001.s009.t011;know;v
d001.s010.t000;base;v
;syntax;n
d001.s010.t001;basically;r
d001.s010.t002;common_sense;n
d001.s010.t003;not;r
d001.s010.t004;hard;a
d001.s011.t000;look;v
d001.s011.t001;closely;r
;maximum;n
;syntax;n
d001.s011.t002;look;v
d001.s011.t003;very;r
d001.s011.t004;similar;a
d001.s012.t000;addition;n
d001.s012.t001;subtraction;n
d001.s012.t002;multiplication;n
d001.s012.t003;division;n
d001.s013.t000;power;n
d001.s013.t001;use;v
d001.s014.t000;also;r
d001.s014.t001;possible;a
d001.s014.t002;use;v
;character;n
d001.s015.t000;power;n
d001.s015.t001;way;n
d001.s015.t002;make;v
d001.s015.t003;root;n
d001.s015.t004;too;r
d001.s016.t000;way;n
d001.s016.t001;specify;v
d001.s016.t002;bounded;a
d001.s016.t003;variable;n
d001.s016.t004;function;n
d001.s017.t000;use;v
d001.s017.t001;specify;v
d001.s017.t002;high;a
d001.s017.t003;priority;n
d001.s018.t000;parser;n
d001.s018.t001;find;v
d001.s018.t002;function;n
d001.s018.t003;check;v
;abc;n
d001.s018.t004;operator;n
d001.s019.t000;treat;v
d001.s019.t001;operator;n
d001.s019.t002;not;r
d001.s019.t003;treat;v
d001.s019.t004;user;n
d001.s019.t005;function;n
d001.s020.t000;use;v
d001.s020.t001;define;v
;variable;a
