;feeding;n
;frenzy;n
;henry;n
;page;n
;highly;r
;detailed;a
d001.s000.t000;account;n
;scandal;n
d001.s000.t001;begin;v
;reassuring;a
;note;n
;right;r
;front;n
;preface;n
d001.s001.t000;give;v
d001.s001.t001;example;n
;integrity;n
d001.s002.t000;offer;v
;free;a
d001.s002.t001;trip;n
;bronx;n
;home;n
;washington;n
;d.c.;n
;principal;n
d001.s002.t002;tell;v
d001.s002.t003;reader;n
;mindful;a
d001.s002.t004;accept;v
;value;n
d001.s002.t005;write_about;v
d001.s002.t006;decline;v
d001.s003.t000;question;n
d001.s003.t001;author;n
d001.s003.t002;believe;v
;plaintive;a
;high-minded;a
;note;n
;assurance;n
;necessary;a
d001.s003.t003;answer;v
d001.s003.t004;read;v
d001.s003.t005;book;n
;sticky;a
;finger;n
;scammer;n
;bribe;n
;bribe;n
;mr.;n
;matthew;n
;harrison;n
d001.s004.t000;lead;v
d001.s004.t001;path;n
d001.s004.t002;travel;v
;inception;n
;small;a
;manufacturing;n
d001.s004.t003;company;n
;status;n
;full-fledged;a
;defense;n
d001.s004.t004;contractor;n
d001.s004.t005;entrust;v
;task;n
d001.s004.t006;produce;v
;vital;a
;equipment;n
;army;n
;navy;n
d001.s005.t000;book;n
d001.s005.t001;revolve_around;v
;john;n
;founder;n
;company;n
d001.s005.t002;become;v
d001.s005.t003;partner;n
;soon;r
;creation;n
d001.s006.t000;start;v
;really;r
d001.s006.t001;get;v
d001.s006.t002;roll;v
;mr.;n
d001.s006.t003;discover;v
;federal;a
;government;n
;section;n
;minority;n
;business;n
d001.s006.t004;programme;n
;great;n
;society;n
d001.s007.t000;creation;n
d001.s007.t001;mandate;v
;certain;a
;government;n
d001.s007.t002;contract;n
d001.s007.t003;award;v
;minority;n
;business;n
;mr.;n
d001.s008.t000;realize;v
;italian;a
;ancestry;n
;mr.;n
;still;r
d001.s008.t001;qualify;v
;minority;n
;person;n
;bear;v
;rico;n
d001.s009.t000;partner;n
;merely;r
d001.s009.t001;have;v
d001.s009.t002;falsify;v
;true;a
d001.s009.t003;ownership;n
;corporation;n
;instead;r
d001.s010.t000;become;v
;paper;n
;program;n
;race;n
;company;n
d001.s011.t000;locate;v
;south;n
;bronx;n
;blighted;a
d001.s011.t001;area;n
d001.s011.t002;make;v
;famous;a
;jimmy;n
;carter;n
;presidential;a
;campaign;n
d001.s012.t000;company;n
;plug;v
;right;r
;carter;n
;campaign;n
;rhetoric;n
d001.s012.t001;rebuild;v
;south;n
;bronx;n
d001.s012.t002;keep;v
d001.s012.t003;use;v
;minority;n
;south;n
;bronx;n
d001.s012.t004;angle;n
;reagan;n
d001.s013.t000;start;v
;congressman;n
d001.s013.t001;serve;v
;jail;n
d001.s013.t002;sentence;n
d001.s013.t003;company;n
d001.s013.t004;begin;v
d001.s013.t005;career;n
d001.s013.t006;bribe;v
;federal;a
;state;n
;local;a
;public;a
d001.s013.t007;official;n
;close;a
;public;a
;official;n
;right;r
d001.s013.t008;include;v
;robert;n
;close;a
;friend;n
;adviser;n
;former;a
;attorney;n
;general;n
;ed;n
d001.s014.t000;use;v
;old;a
;fashion;v
;bribery;n
d001.s015.t000;make;v
;ample;a
d001.s015.t001;use;n
;modern;a
;technique;n
;influence;n
;peddling;n
d001.s015.t002;retain;v
;politically;r
;connect;v
;respectable;a
;law;n
;firm;n
;investment;n
;banker;n
;political;a
;consultant;n
d001.s015.t003;include;v
;reagan;n
;confidant;n
;necessary;a
d001.s016.t000;seek;v
d001.s016.t001;receive;v
d001.s016.t002;assistance;n
;organize;v
;crime;n
;sometimes;r
;bribe;v
d001.s017.t000;become;v
d001.s017.t001;partner;n
;company;n
d001.s018.t000;management;n
d001.s018.t001;use;v
;merit;n
d001.s018.t002;system;n
;especially;r
;helpful;a
;corrupt;a
;scheme;n
d001.s019.t000;receive;v
;cash;n
;bag;n
d001.s019.t001;equity;n
;effective;a
;crook;n
d001.s020.t000;find;v
;cold;n
d001.s020.t001;fate;n
;eventually;r
d001.s020.t002;befall;v
;mr.;n
;firm;n
;minority;n
d001.s020.t003;person;n
;sensational;a
;nature;n
;revelation;n
;breezy;a
;writing;n
;style;n
;feeding;n
;frenzy;n
;often;r
d001.s021.t000;fall_short;v
;grip;v
;reading;n
;scam;n
d001.s022.t000;show;v
;much;a
d001.s022.t001;ingenuity;n
;auditor;n
d001.s022.t002;find;v
;first;a
;day;n
;job;n
;scammer;n
;simply;r
d001.s023.t000;bribe;v
d001.s023.t001;shut_up;v
;scammer;n
;low;a
;life;n
;conspicuous;a
;consumer;n
d001.s024.t000;want;v
;big;a
;house;n
;car;n
;beautiful;a
;woman;n
;expensive;a
d001.s024.t001;clothes;n
;lot;n
d001.s025.t000;wrestle;v
;good;a
;evil;a
;especially;r
;intelligent;a
;even;r
;temporarily;r
;insane;a
;character;n
;least;a
;somewhat;r
;interesting;a
;irving;n
;pediatrician;n
d001.s026.t000;change;v
d001.s026.t001;name;n
;kent;n
;london;n
d001.s026.t002;become;v
;master;n
;gambler;n
d001.s026.t003;author;n
;book;n
;blackjack;n
d001.s027.t000;enter;v
;story;n
;end;n
;time;n
d001.s027.t001;get;v
d001.s027.t002;arrest;v
d001.s028.t000;absorb;v
;feeding;n
;frenzy;n
;tidbit;n
d001.s028.t001;author;n
d001.s028.t002;gloss_over;v
;root;n
;cause;n
;namely;r
;section;n
;federal;a
d001.s028.t003;program;n
;auspices;n
d001.s028.t004;scandal;n
d001.s028.t005;take_place;v
;least;a
d001.s029.t000;come_around;v
d001.s029.t001;say;v
d001.s029.t002;court;n
d001.s029.t003;want;v
d001.s029.t004;end;v
;rigid;a
;affirmative;a
;action;n
d001.s029.t005;program;n
;program;n
;section;n
;little;a
d001.s030.t000;leave;v
d001.s030.t001;gold;n
;street;n
d001.s030.t002;express;v
d001.s030.t003;surprise;n
;thief;n
d001.s030.t004;walk;v
d001.s030.t005;scoop;v
;numerous;a
;scandal;n
d001.s031.t000;one;n
;hud;n
d001.s031.t001;have;v
d001.s031.t002;characteristic;n
d001.s032.t000;take_place;v
;government;n
d001.s032.t001;program;n
d001.s032.t002;seem;v
;tailor-made;a
;corruption;n
d001.s033.t000;program;n
d001.s033.t001;eliminate;v
;feeding;n
;frenzy;n
d001.s034.t000;provide;v
d001.s034.t001;clue;n
;level;n
;government;n
;u.s.;n
d001.s035.t000;group;n
d001.s035.t001;people;n
;best;r
d001.s035.t002;describe;v
d001.s035.t003;belong;v
;political;a
;insider;n
;commercial;a
;party;n
d001.s036.t000;know;v
d001.s036.t001;government;n
d001.s036.t002;redistribute;v
d001.s036.t003;wealth;n
d001.s036.t004;regulate;v
d001.s036.t005;commerce;n
d001.s036.t006;maintain;v
;large;a
;defense;n
d001.s036.t007;establishment;n
;big;a
d001.s036.t008;money;n
d001.s036.t009;make;v
d001.s036.t010;influence;v
d001.s036.t011;broker;v
;sell;v
;process;n
d001.s036.t012;decision;n
;government;n
;version;n
;east;n
;bloc;n
;nomenklatura;n
d001.s037.t000;have;v
;absolutely;r
d001.s037.t001;wish;n
d001.s037.t002;see;v
d001.s037.t003;change;v
;many;a
;government;n
;program;n
;policy;n
d001.s038.t000;exist;v
d001.s038.t001;line;n
